id,activity_timestamp,time_range,captured_events,total_keys_pressed,total_mouse_clicks,total_mouse_movements,e_id_id,o_id_id
51,"2024-10-22 19:49:59.000000",19:49,"Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Left Click Left Click ↑ Enter Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Key.ctrl_l Key.shift  Key.alt_l Key.tab Left Click Left Click",23,6,1398,2,1
52,"2024-10-22 19:50:59.000000",19:50,"Key.alt_l Key.tab Left Click Left Click s u r e Space Key.shift @ ↓ Enter Left Click Left Click Left Click Left Click",11,6,1139,2,1
53,"2024-10-22 19:51:59.000000",19:51,"Left Click f Left Click Enter Left Click Left Click Key.ctrl_l Key.shift  Left Click Left Click Left Click Key.caps_lock s Key.caps_lock o o r y Space Key.backspace Key.backspace Key.backspace Key.backspace r r y Space t o Space d i s t u r b Space y o u Space j p Space c a n Space y o u Space p , Key.backspace l e a s e Space a s s i g n Space t h e Space r a Key.backspace Key.backspace t a s k Space i n Space t h e Space Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace f",92,7,841,2,1
54,"2024-10-22 19:52:59.000000",19:52,"r Space m e Enter Key.alt_l Key.tab Key.ctrl_l Enter Left Click Left Click Left Click Key.alt_l Key.tab Left Click Key.ctrl_l Key.shift  Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Key.tab Left Click Left Click Left Click ↑",24,7,2221,2,1
55,"2024-10-22 20:04:59.000000",20:04,"Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click Left Click Left Click Left Click Left Click",7,5,494,2,1
56,"2024-10-22 20:05:59.000000",20:05,"Left Click Left Click Left Click Left Click Left Click",0,5,1692,2,1
57,"2024-10-22 20:06:59.000000",20:06,"Left Click ↑ Left Click Left Click Left Click Left Click Key.ctrl_l Enter",3,5,550,2,1
58,"2024-10-22 20:07:59.000000",20:07,"Left Click Left Click Left Click Left Click ↓ Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab",7,4,1454,2,1
59,"2024-10-22 20:08:59.000000",20:08,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click l i n Key.shift @ g m a i l . c o m Key.tab Key.cmd v Left Click Key.ctrl_l  Left Click",19,11,917,2,1
60,"2024-10-22 20:09:59.000000",20:09,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.tab Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Left Click Left Click",14,12,540,2,1
61,"2024-10-22 20:09:59.000000",20:09,"Key.tab Key.tab Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Left Click Left Click",13,5,325,2,1
62,"2024-10-22 20:10:59.000000",20:10,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Key.alt_l Key.tab Left Click Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Key.backspace <105>",22,13,3367,2,1
63,"2024-10-22 20:10:59.000000",20:10,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Key.alt_l Key.tab Left Click Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Key.backspace <105> <110>",23,13,3328,2,1
64,"2024-10-22 20:11:59.000000",20:11,"<101> <97> Left Click Left Click Left Click Key.backspace Left Click Left Click Left Click Left Click Key.backspace <105> <110> <101> <97> Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click Left Click Left Click Key.backspace Key.backspace → Key.backspace Key.shift_r >",26,16,2470,2,1
65,"2024-10-22 20:12:59.000000",20:12,"8 0 0 0 ; Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",7,15,4137,2,1
67,"2024-10-23 09:34:59.000000",9:34,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",0,15,1384,2,1
68,"2024-10-23 09:35:59.000000",9:35,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",0,14,1401,2,1
69,"2024-10-23 09:36:59.000000",9:36,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click",7,16,2989,2,1
70,"2024-10-23 09:37:59.000000",9:37,"Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Left Click Key.ctrl_l  y Enter Left Click Left Click Key.ctrl_l  Left Click , Key.ctrl_l ",19,15,2734,2,1
71,"2024-10-23 09:42:59.000000",9:42,"Left Click Key.alt_l Key.tab Key.tab Key.tab Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click",28,4,714,1,2
72,"2024-10-23 09:43:59.000000",9:43,"↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.shift Key.shift Key.shift Key.shift Key.shift 	 Left Click Left Click Left Click Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑",93,10,1516,1,2
73,"2024-10-23 09:44:59.000000",9:44,"Key.alt_l Key.tab Key.tab Left Click Left Click Left Click Left Click Left Click Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Left Click Left Click Left Click Left Click Left Click Left Click Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑",94,13,1097,1,2
74,"2024-10-23 09:45:59.000000",9:45,↑,1,0,8,1,2
75,"2024-10-23 09:46:59.000000",9:46,"↑ ↑ Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Left Click Left Click Left Click",18,4,731,1,2
76,"2024-10-23 09:47:59.000000",9:47,"Left Click Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓",53,2,97,1,2
77,"2024-10-23 09:48:59.000000",9:48,"Key.alt_l Key.alt_l Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Key.tab Left Click Left Click Left Click Left Click Left Click ↓ ↓ ↓ ↓ ↓",14,5,224,1,2
78,"2024-10-23 09:49:59.000000",9:49,"↓ ↓ Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click s c r e e n Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace",18,16,1237,1,2
79,"2024-10-23 09:50:59.000000",9:50,"Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab Key.alt_l Key.tab ↑ Left Click Left Click Left Click Left Click",213,5,596,1,2
80,"2024-10-23 09:51:59.000000",9:51,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click ↑ ↑ ← ← ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Left Click Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ →",34,9,932,1,2
81,"2024-10-23 09:58:59.000000",9:58,"Left Click Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.tab Key.tab Key.tab Left Click",27,3,1580,1,2
82,"2024-10-23 09:59:59.000000",9:59,"Left Click Left Click",0,2,1674,1,2
83,"2024-10-23 10:00:59.000000",10:00,"Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Left Click Left Click Key.ctrl_l Key.shift  ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.ctrl_l",56,10,1593,1,2
84,"2024-10-23 10:01:59.000000",10:01," Left Click c h Enter Left Click Key.alt_l Key.tab Left Click Left Click Key.ctrl_l   Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Space m y Space j Key.backspace k e y s t r o k e s Space f u n c t o Key.backspace i o n Space i s Space s h o e i n g Key.backspace Key.backspace Key.backspace Key.backspace w i n g Space e r r o r Space",66,11,726,1,2
85,"2024-10-23 10:02:59.000000",10:02,"Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace i s Space s u d d e n l y Space s t o p p i n g Enter Left Click Key.ctrl_l Key.shift Key.shift Key.shift Key.shift ",46,1,203,1,2
86,"2024-10-23 10:03:59.000000",10:03,"↓ ↓ ↓ ↓ ← ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.ctrl_l Key.shift ",32,0,0,1,2
87,"2024-10-23 10:04:59.000000",10:04,"Key.ctrl_l Key.shift  ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.ctrl_l Key.shift Key.shift Key.shift Key.shift  ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Left Click Left Click Left Click",61,3,510,1,2
88,"2024-10-23 10:05:59.000000",10:05,"Left Click Left Click ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Key.alt_l Key.tab ↓",71,2,89,1,2
89,"2024-10-23 10:06:59.000000",10:06,"Left Click i n s a t Key.backspace Key.backspace t a l Key.shift_r _ r e q u i Left Click Left Click i n s t a l l s c r Enter",28,3,315,1,2
90,"2024-10-23 10:07:59.000000",10:07,"Key.alt_l Key.tab Left Click Key.ctrl_l Key.shift  Left Click Left Click Key.ctrl_l   Key.alt_l Key.tab Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab ↓ ↓ ↓ Key.alt_l Key.tab ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ Key.alt_l Key.tab Key.alt_l Key.tab Key.tab",132,4,840,1,2
91,"2024-10-23 10:11:59.000000",10:11,"Left Click Left Click Key.ctrl_l Enter Left Click Left Click Left Click Key.ctrl_l Enter Left Click Enter s e w e Key.backspace Key.backspace l e Enter Space Key.shift * Space f d r o m Key.backspace Key.backspace Key.backspace Key.backspace r o m Space m o n i t o r e i n Key.backspace Key.backspace Key.backspace i n g ; Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Enter Left Click Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click Key.tab Left Click Left Click Key.ctrl_l Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Key.ctrl_l ↑ ↑ ↑ Key.ctrl_l Enter Left Click Left Click Left Click Key.alt_l",73,16,3346,2,2
92,"2024-10-23 10:12:59.000000",10:12,"Key.alt_l Key.alt_l Key.alt_l Key.tab Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.cmd ← Left Click Left Click Key.alt_l Key.tab Left Click Key.cmd → Key.cmd → Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Key.ctrl_l  Left Click Left Click",22,20,5295,2,2
93,"2024-10-23 10:13:59.000000",10:13,"Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Enter Key.ctrl_l  Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l   Left Click Left Click Left Click Left Click Left Click Left Click Enter Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Enter Left Click Enter Enter Key.ctrl_l  Left Click",34,18,3794,2,2
94,"2024-10-23 10:14:59.000000",10:14,"Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  y Enter Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click n p m Space i Space Key.ctrl_l  g o o g l e a p i s Space m u l t e r Enter",32,12,3291,2,2
95,"2024-10-23 10:15:59.000000",10:15,"n p m Space i Space Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Enter n p m Space i Space g o o g l e a p i s Enter Left Click Key.ctrl_l Left Click Key.ctrl_l  Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click",45,10,3045,2,2
97,"2024-10-23 10:19:59.000000",10:19,"↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Left Click Enter Enter Enter Enter Enter Enter Key.alt_l Key.tab Key.tab Key.tab Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.ctrl_l Key.shift 	 Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",40,9,1264,1,2
99,"2024-10-23 10:26:59.000000",10:26,"Left Click Left Click Left Click Key.ctrl_l  Left Click Key.alt_l Key.tab Left Click Left Click Key.alt_l Left Click Left Click Key.alt_l Key.tab Left Click Left Click",7,10,1355,2,2
100,"2024-10-23 10:27:59.000000",10:27,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",0,20,4122,2,2
102,"2024-10-23 10:28:59.000000",10:28,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click s e l e Enter Space Key.shift * n Space f Key.backspace Key.backspace Key.backspace Space f r o 0 m Key.backspace Key.backspace m Space Key.shift S c r f Key.backspace e e n s j h o t Key.backspace Key.backspace Key.backspace Key.backspace h o t s Key.shift L o g s d Key.backspace Enter Key.backspace Key.backspace s ← ← ← ← ← ← ← ← Key.backspace Key.shift S → → → → → → → → → → → Left Click Left Click Left Click ; Key.ctrl_l",81,25,3585,2,2
103,"2024-10-23 10:28:59.000000",10:28,"Left Click s e l e Enter Space Key.shift * n Space f Key.backspace Key.backspace Key.backspace Space f r o 0 m Key.backspace Key.backspace m Space Key.shift S c r f Key.backspace e e n s j h o t Key.backspace Key.backspace Key.backspace Key.backspace h o t s Key.shift L o g s d Key.backspace Enter Key.backspace Key.backspace s ← ← ← ← ← ← ← ← Key.backspace Key.shift S → → → → → → → → → → → Left Click Left Click Left Click ; Key.ctrl_l",81,4,156,2,2
104,"2024-10-23 10:29:59.000000",10:29,"Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Enter Left Click ← Left Click Left Click Left Click Key.ctrl_l Enter Left Click Left Click Left Click Left Click → Key.backspace Key.backspace Key.backspace Key.backspace Key.shift M o n i t o r i n g Key.ctrl_l Enter Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.backspace Left Click",49,20,3677,2,2
105,"2024-10-23 10:29:59.000000",10:29,"Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Enter Left Click ← Left Click Left Click Left Click Key.ctrl_l Enter Left Click Left Click Left Click Left Click → Key.backspace Key.backspace Key.backspace Key.backspace Key.shift M o n i t o r i n g Key.ctrl_l Enter Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.backspace Left Click",49,20,3677,2,2
106,"2024-10-23 10:30:59.000000",10:30,"Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",6,16,3940,2,2
107,"2024-10-23 10:30:59.000000",10:30,"Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab Left Click Left Click Key.alt_l Key.tab Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",6,16,3940,2,2
108,"2024-10-23 11:01:59.000000",11:01,"Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Key.alt_l Key.tab Left Click Key.alt_l Key.tab Left Click Left Click Key.ctrl_l Enter Left Click Left Click",8,10,2957,2,2
109,"2024-10-23 11:02:59.000000",11:02,"Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Key.tab Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l  Key.ctrl_l  Key.alt_l Key.tab Left Click Left Click Left Click Key.ctrl_l  Key.ctrl_l   Left Click Key.ctrl_l  Space h e r e Space s c r e e n s h o t Space i o s Key.backspace Key.backspace s Space t a k e n Space b u t Space e r r o r Space Left Click Key.ctrl_l  Left Click Key.ctrl_l  Enter Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l",72,16,2930,2,2
110,"2024-10-23 11:03:59.000000",11:03,"Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  y Enter Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click",6,10,4841,2,2
111,"2024-10-23 11:06:59.000000",11:06,"Left Click Key.alt_l Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.alt_l Key.tab",4,8,1951,2,2
112,"2024-10-23 11:08:59.000000",11:08,"Key.alt_l Key.tab Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.tab Left Click Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.tab Left Click Left Click Key.ctrl_l Enter Left Click Left Click Left Click Key.alt_l Key.tab Left Click Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.tab Left Click Key.alt_l Key.tab Key.tab Key.tab Left Click",70,9,2777,2,2
113,"2024-10-23 11:13:59.000000",11:13,,0,0,0,1,2
114,"2024-10-23 11:14:59.000000",11:14,"Key.alt_l Key.tab Left Click Key.alt_l Left Click Key.ctrl_l  Key.ctrl_l Left Click Key.ctrl_l  Left Click Key.alt_l Key.tab Key.alt_l Key.tab Key.tab Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click → ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ ↑ ↑ ↑ ↑ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓",121,14,2130,1,2
116,"2024-10-23 11:19:59.000000",11:19,,0,0,0,1,2
117,"2024-10-23 11:20:59.000000",11:20,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click ↑ ↑ ↑ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ ↑ Key.ctrl_l Enter Left Click → → → → → ← ← ← ← ← ← ← ← ← ← ← ← ← ← ←",39,20,2855,1,2
